,total sulfur dioxide,density,pH,sulphates,alcohol
20,0.41150045758074577,0.028260767740996406,0.5111295437827393,-0.7562457528305305,-0.9602461068866388
21,0.7459990964747164,0.770279940447022,1.3534356977871564,-0.04808883001991929,-0.6786443599977382
22,-0.28790578737937467,-0.07774197121699884,-0.9143116399170458,1.486251169403072,-0.8663788579236719
23,0.6243632277859998,0.028260767740996406,-0.9143116399170458,-0.7562457528305305,-0.9602461068866388
24,-0.19667888586283722,0.028260767740996406,0.7703006680917912,-0.16611498382168793,-0.6786443599977382
25,-0.7136313277898828,-0.6607570354860316,0.18716563839642308,-0.5792065221278776,-1.0541133558496056
26,-1.0785389338560325,-0.2897474491330482,-0.2015910480671547,-0.4021672914252252,-0.8663788579236719
27,-0.28790578737937467,-0.07774197121699884,-0.9143116399170458,1.486251169403072,-0.8663788579236719
28,-0.34872372172373295,0.24026624565698693,1.029471792400843,-0.6382195990287619,-0.9602461068866388
29,-0.9264940979951368,-0.18374471017505295,0.4463367627054749,-0.4021672914252252,-0.5847771110347696
30,1.080497735368687,-0.5017529270490387,0.25195841947368747,-0.6972326759296462,-0.30317536414586904
31,-0.28790578737937467,-0.07774197121699884,0.9646790113235786,-0.520193445226994,0.16616088066896698
32,2.023175717706241,-0.07774197121699884,-0.9143116399170458,0.010924246880965043,-0.5847771110347696
33,1.1109067025408663,1.3532950047160548,0.8998862302463171,-0.8152588297314148,-0.9602461068866388
34,0.10741078585895429,-0.5547542965280363,0.4463367627054749,-0.6382195990287619,-1.1479806048125742
35,-0.8656761636507785,0.9822854183630714,0.5759223248600008,-0.6382195990287619,-0.772511608960705
36,-0.9569030651673159,0.39927035409403866,0.7055078870145267,-0.3431542145243409,0.3538953785949024
37,-0.5007685575846287,0.028260767740996406,-0.525554953453468,0.42401578518715466,-0.6786443599977382
38,-0.8352671964785994,-1.4557775776710549,1.2238501356326303,-1.0513111373349522,-0.5847771110347696
39,1.2325425712295828,0.5582744625310315,0.12237285731916156,1.0141465541959973,0.07229363170600012
40,1.2325425712295828,0.5582744625310315,0.12237285731916156,1.0141465541959973,0.07229363170600012
41,-0.014225082829762314,0.45227172357303624,-0.3311766102216806,-0.8742719066322993,-1.0541133558496056
42,-0.9873120323394952,0.028260767740996406,-0.6551405156079939,1.4272380925021877,0.07229363170600012
43,-0.7136313277898828,0.028260767740996406,-0.07200548591262876,3.1976303995287156,-0.11544086621993362
44,-1.0785389338560325,-0.2897474491330482,1.0942645734781045,-0.8152588297314148,-0.8663788579236719
45,0.5635452934416415,-1.7737857945451583,3.815561378723146,-0.5792065221278776,2.512842104743147
46,2.05358468487842,0.13426350669899165,-0.3959693912989421,0.42401578518715466,-1.1479806048125742
47,-0.28790578737937467,0.08126213721999404,-0.3959693912989421,-0.4611803683261096,-0.8663788579236719
48,-1.0481299666838535,-0.5017529270490387,0.18716563839642308,-0.5792065221278776,-1.1479806048125742
49,1.5062232757791951,-0.713758404965088,0.057580076241897156,-0.4611803683261096,-1.1479806048125742
50,-0.7136313277898828,0.1872648761779893,-1.0438972020715718,0.483028862088039,-1.1479806048125742
51,-0.9569030651673159,-0.6077556660070339,0.5759223248600008,-0.16611498382168793,-0.9602461068866388
52,-0.9873120323394952,-0.6607570354860316,0.5111295437827393,-0.10710190692080361,-0.9602461068866388
53,2.2056295207393157,0.13426350669899165,-0.7199332966852555,-0.5792065221278776,-0.9602461068866388
54,0.8068170308190747,-0.6607570354860316,-0.9143116399170458,-0.16611498382168793,-0.20930811518290215
55,-0.04463405000194146,0.5582744625310315,0.18716563839642308,-0.7562457528305305,-0.8663788579236719
56,-1.1089479010282117,0.1872648761779893,-1.7566177939214629,-0.16611498382168793,-0.772511608960705
57,1.9319488161897034,0.8232813099260197,-0.3311766102216806,0.660068092790692,-0.9602461068866388
58,0.2290466545476709,0.39927035409403866,0.7703006680917912,-0.4021672914252252,-0.3970426131088359
59,-0.014225082829762314,-0.2897474491330482,0.6407151059372652,-0.6972326759296462,-0.9602461068866388
60,0.1682287202033126,0.6642772014890268,0.8350934491690527,-0.10710190692080361,-1.1479806048125742
61,1.9927667505340616,0.028260767740996406,-0.6551405156079939,0.30598963138538604,-1.0541133558496056
62,-0.34872372172373295,0.028260767740996406,0.4463367627054749,-0.22512806072257227,-0.8663788579236719
63,0.2290466545476709,-0.07774197121699884,0.5111295437827393,-0.520193445226994,-0.5847771110347696
64,-1.0785389338560325,-0.2897474491330482,0.6407151059372652,-1.5824288294429105,0.4477626275578693
65,-1.0785389338560325,-0.2897474491330482,0.6407151059372652,-1.5824288294429105,0.4477626275578693
66,-0.22708785303501636,0.028260767740996406,0.7055078870145267,-0.4611803683261096,-0.772511608960705
67,-0.9569030651673159,-0.2897474491330482,0.8350934491690527,-0.4611803683261096,0.26002812963193384
68,0.5635452934416415,0.08126213721999404,-0.2015910480671547,0.7780942465924606,0.26002812963193384
69,-0.8352671964785994,-0.2897474491330482,0.18716563839642308,1.7223034770066086,0.07229363170600012
70,-0.5919954591011661,-0.02474060173800122,0.057580076241897156,-0.6972326759296462,-0.8663788579236719
71,1.5062232757791951,-0.2897474491330482,0.057580076241897156,-1.0513111373349522,-0.8663788579236719
72,1.445405341434837,-0.3427488186120458,-0.007212704835364363,-1.0513111373349522,-0.8663788579236719
73,-0.10545198434629977,0.45227172357303624,-0.007212704835364363,-0.7562457528305305,-1.1479806048125742
74,1.1109067025408663,0.8762826794050173,-0.2015910480671547,0.955133477295113,-0.772511608960705
75,-0.1358609515184789,0.9822854183630714,1.4830212599416823,0.010924246880965043,0.07229363170600012
76,-0.1358609515184789,0.9822854183630714,1.4830212599416823,0.010924246880965043,0.07229363170600012
77,-0.5007685575846287,-0.07774197121699884,1.3534356977871564,-0.6382195990287619,0.26002812963193384
78,1.0196798010243289,-0.5017529270490387,0.4463367627054749,-0.8152588297314148,-0.30317536414586904
79,2.2056295207393157,0.24026624565698693,-0.9791044209943073,2.725525784321642,-1.241847853775541
80,-0.9569030651673159,-0.5017529270490387,0.6407151059372652,-0.5792065221278776,-1.1479806048125742
81,0.6243632277859998,0.3462689846149822,-1.1734827642260977,3.66973501473579,-0.9602461068866388
82,0.8068170308190747,0.13426350669899165,0.316751200550949,-0.520193445226994,-1.241847853775541
83,0.13781975303113345,0.08126213721999404,-0.9791044209943073,2.8435519381234093,-0.9602461068866388
84,0.44190942475292494,-0.4487515575700411,0.8350934491690527,0.7190811696915763,-0.11544086621993362
85,-0.19667888586283722,-0.3427488186120458,0.6407151059372652,-0.4021672914252252,-0.30317536414586904
86,2.722581962666361,0.24026624565698693,-2.469338385771354,7.623611167095035,-0.49090986207180276
87,-0.47035959041244957,-0.07774197121699884,0.5111295437827393,-0.10710190692080361,-0.772511608960705
88,2.3880833237723906,0.5582744625310315,-1.1086899831488333,3.3156565533304843,-0.8663788579236719
89,-0.6832223606177036,0.5582744625310315,1.0942645734781045,-0.7562457528305305,-1.335715102738508
90,2.8442178313550777,-0.18374471017505295,-0.525554953453468,-0.6972326759296462,-0.8663788579236719
91,2.722581962666361,0.24026624565698693,-2.469338385771354,7.623611167095035,-0.49090986207180276
92,2.631355061149824,0.24026624565698693,-2.469338385771354,7.80065039779769,-0.5847771110347696
93,-0.47035959041244957,-0.07774197121699884,0.5111295437827393,-0.10710190692080361,-0.772511608960705
94,1.1717246368852245,-1.5617803166291089,2.843669662564203,-1.0513111373349522,0.07229363170600012
95,1.8103129475009867,-1.8797885335031534,3.4915974733368325,-0.3431542145243409,2.3251076068172134
96,-0.7136313277898828,-0.13074334069599647,0.8998862302463171,-0.5792065221278776,0.26002812963193384
97,-0.7440402949620619,-0.23674607965405056,-0.3959693912989421,-0.16611498382168793,-1.1479806048125742
98,-1.1089479010282117,-0.02474060173800122,0.5111295437827393,-0.5792065221278776,-0.5847771110347696
99,-0.34872372172373295,0.24026624565698693,-0.07200548591262876,-0.4021672914252252,-1.335715102738508
100,0.10741078585895429,0.24026624565698693,0.5759223248600008,-0.2841411376234566,-0.20930811518290215
101,-0.7440402949620619,-0.4487515575700411,-0.007212704835364363,-0.5792065221278776,-0.021573617256966753
102,-0.34872372172373295,0.24026624565698693,-0.07200548591262876,-0.4021672914252252,-1.335715102738508
103,0.5635452934416415,-0.02474060173800122,-0.13679826698989028,-0.8742719066322993,-1.1479806048125742
104,-0.31831475455155384,-0.39575018809104345,0.12237285731916156,-1.0513111373349522,-0.9602461068866388
105,0.5635452934416415,-0.02474060173800122,-0.13679826698989028,-0.8742719066322993,-1.1479806048125742
106,0.6851811621303582,0.29326761513598454,-1.497446669612411,3.846774245438443,-1.0541133558496056
107,0.5331363262694624,0.08126213721999404,0.9646790113235786,0.7780942465924606,-1.0541133558496056
108,1.0196798010243289,0.45227172357303624,0.3815439816282134,0.8371073234933449,-0.772511608960705
109,3.2395344045934067,0.08126213721999404,-0.6551405156079939,0.18796347758361737,-1.0541133558496056
110,0.016183884342416837,-0.18374471017505295,-0.7847260777625199,1.6042773232048406,-0.8663788579236719
111,1.871130881845345,-0.18374471017505295,-1.0438972020715718,0.010924246880965043,-0.5847771110347696
112,1.9623577833618824,-0.18374471017505295,-1.0438972020715718,0.010924246880965043,-0.5847771110347696
113,-0.014225082829762314,1.0882881573210665,0.057580076241897156,0.06993732378184937,-0.6786443599977382
114,0.016183884342416837,-0.18374471017505295,-0.7847260777625199,1.6042773232048406,-0.8663788579236719
115,0.4723183919251041,-0.07774197121699884,-1.5622394506896755,-0.16611498382168793,0.07229363170600012
116,-0.19667888586283722,0.5582744625310315,0.5111295437827393,-0.2841411376234566,-0.3970426131088359
117,-0.561586491928987,0.13426350669899165,0.3815439816282134,-0.9332849835331836,-0.9602461068866388
118,0.2898645888920292,-0.2897474491330482,-0.6551405156079939,-0.3431542145243409,0.4477626275578693
119,1.2933605055739412,-0.4487515575700411,0.18716563839642308,-0.6972326759296462,-1.1479806048125742
120,1.2933605055739412,-0.2897474491330482,-0.07200548591262876,-0.520193445226994,-1.335715102738508
121,0.2898645888920292,-0.2897474491330482,-0.6551405156079939,-0.3431542145243409,0.4477626275578693
122,-1.0177209995116743,0.6642772014890268,1.1590573545553688,-0.8152588297314148,-1.1479806048125742
123,-0.3791326888959121,0.45227172357303624,0.8350934491690527,-0.7562457528305305,-0.8663788579236719
124,1.68867707881227,-0.39575018809104345,0.5111295437827393,-1.0513111373349522,-0.8663788579236719
125,1.3237694727461202,0.8762826794050173,-0.9791044209943073,0.2469765544845017,-0.9602461068866388
126,-1.0481299666838535,-0.18374471017505295,1.418228478864418,-0.9922980604340679,0.4477626275578693
127,-1.0481299666838535,-0.18374471017505295,1.4830212599416823,-1.0513111373349522,0.4477626275578693
128,-0.9264940979951368,-0.2897474491330482,0.7055078870145267,1.5452642463039563,0.07229363170600012
129,-0.8352671964785994,-0.6607570354860316,0.7055078870145267,-0.520193445226994,-0.9602461068866388
130,2.6617640283220028,0.028260767740996406,-0.46076217237620365,0.010924246880965043,-0.9602461068866388
131,1.5974501772957326,-1.6147816861081066,2.0661562896370476,-0.16611498382168793,2.41897485578018
132,1.5974501772957326,-1.6147816861081066,2.0661562896370476,-0.16611498382168793,2.41897485578018
133,-0.6224044262733454,-0.8197611439230833,0.5759223248600008,-0.4611803683261096,-0.5847771110347696
134,-0.5311775247568079,-0.4487515575700411,-0.5903477345307295,-0.6382195990287619,-0.49090986207180276
135,0.5027273590972833,-0.13074334069599647,-0.7847260777625199,0.955133477295113,-0.772511608960705
136,0.1682287202033126,0.028260767740996406,-0.525554953453468,0.660068092790692,-0.8663788579236719
137,-0.04463405000194146,0.24026624565698693,1.0942645734781045,-0.10710190692080361,-1.1479806048125742
138,1.7799039803288075,-0.2897474491330482,0.12237285731916156,-0.6972326759296462,-0.8663788579236719
139,1.871130881845345,-0.2897474491330482,0.057580076241897156,-0.6972326759296462,-0.8663788579236719
140,0.5027273590972833,-0.13074334069599647,-0.7847260777625199,0.955133477295113,-0.772511608960705
141,0.1682287202033126,0.028260767740996406,-0.525554953453468,0.660068092790692,-0.8663788579236719
142,0.5027273590972833,-2.7278104451671745,2.3901201950233637,0.7780942465924606,3.3576473454098523
143,-0.8048582293064203,-0.713758404965088,0.18716563839642308,-0.4611803683261096,-0.9602461068866388
144,0.5027273590972833,-2.7278104451671745,2.3901201950233637,0.7780942465924606,3.3576473454098523
145,2.874626798527257,0.028260767740996406,-0.9143116399170458,-0.22512806072257227,-0.9602461068866388
146,1.445405341434837,-1.2437720997551232,1.4830212599416823,-0.8152588297314148,-0.3970426131088359
147,1.262951538401762,0.028260767740996406,-1.3030683263806235,0.8371073234933449,-1.0541133558496056
148,-0.5007685575846287,-0.4487515575700411,0.7055078870145267,-0.4611803683261096,-0.20930811518290215
149,-0.10545198434629977,0.39927035409403866,1.418228478864418,-0.2841411376234566,0.07229363170600012
150,-1.0785389338560325,-0.5017529270490387,0.12237285731916156,-0.7562457528305305,-0.11544086621993362
151,0.6851811621303582,1.5122991131531065,-3.700401226239349,7.918676551599458,-0.9602461068866388
152,1.5974501772957326,-0.9257638828810786,0.25195841947368747,-0.6972326759296462,-0.30317536414586904
153,1.5974501772957326,-0.9257638828810786,0.25195841947368747,-0.6972326759296462,-0.30317536414586904
154,2.509719192461107,0.29326761513598454,0.7055078870145267,0.36500270828627035,0.07229363170600012
155,2.479310225288928,0.29326761513598454,0.7055078870145267,0.30598963138538604,0.07229363170600012
156,2.509719192461107,0.29326761513598454,0.7055078870145267,0.36500270828627035,0.07229363170600012
157,2.479310225288928,0.29326761513598454,0.7055078870145267,0.30598963138538604,0.07229363170600012
158,-0.7440402949620619,0.08126213721999404,1.0942645734781045,-0.9332849835331836,-1.0541133558496056
159,1.2021336040574038,0.028260767740996406,1.8069851653279956,-0.520193445226994,-1.0541133558496056
160,-0.8048582293064203,-0.4487515575700411,-0.7199332966852555,-0.5792065221278776,-0.772511608960705
161,-0.8048582293064203,-0.13074334069599647,-0.9143116399170458,2.489473476718105,-1.1479806048125742
162,-0.47035959041244957,-0.18374471017505295,0.12237285731916156,-0.5792065221278776,-0.3970426131088359
163,2.266447455083674,0.770279940447022,0.3815439816282134,-0.9922980604340679,-0.9602461068866388
164,2.266447455083674,0.7172785709680244,0.3815439816282134,-0.9922980604340679,-0.9602461068866388
165,1.5062232757791951,-0.3427488186120458,-0.7847260777625199,-0.22512806072257227,-0.8663788579236719
166,1.658268111640091,-0.6077556660070339,0.18716563839642308,-0.8152588297314148,-0.20930811518290215
167,-0.1358609515184789,-0.6077556660070339,0.3815439816282134,-1.0513111373349522,-1.335715102738508
168,-0.07504301717412061,-0.7667597744440857,1.029471792400843,-0.6382195990287619,-0.021573617256966753
169,0.5027273590972833,-0.18374471017505295,-2.015788918230515,5.499140398663203,-0.8663788579236719
170,-1.16976583537257,0.24026624565698693,0.316751200550949,-1.9365072908482162,-1.241847853775541
171,-0.8656761636507785,0.24026624565698693,-0.13679826698989028,-0.2841411376234566,-1.1479806048125742
172,-0.8656761636507785,0.24026624565698693,-0.13679826698989028,-0.2841411376234566,-1.1479806048125742
173,-0.1358609515184789,-0.3427488186120458,0.7055078870145267,-0.520193445226994,1.0109661213356722
174,-0.34872372172373295,-0.3427488186120458,0.12237285731916156,-1.1103242142358365,-0.8663788579236719
175,0.07700181868677514,-0.5017529270490387,0.25195841947368747,0.7190811696915763,-0.8663788579236719
176,-0.34872372172373295,-0.3427488186120458,0.12237285731916156,-1.1103242142358365,-0.8663788579236719
177,-0.2574968202071955,0.24026624565698693,1.742192384250734,-0.2841411376234566,0.07229363170600012
178,-0.8048582293064203,0.08126213721999404,1.0942645734781045,-0.5792065221278776,-0.772511608960705
179,-0.1358609515184789,0.08126213721999404,-0.7847260777625199,-0.4021672914252252,-0.8663788579236719
180,-0.1358609515184789,0.08126213721999404,-0.7847260777625199,-0.4021672914252252,-0.8663788579236719
181,1.9319488161897034,0.24026624565698693,-1.2382755453033591,2.135395015312799,-1.0541133558496056
182,-0.1358609515184789,0.24026624565698693,0.8350934491690527,-0.8152588297314148,-1.0541133558496056
183,0.5635452934416415,0.1872648761779893,1.4830212599416823,-0.4611803683261096,-1.0541133558496056
184,0.4723183919251041,0.13426350669899165,1.3534356977871564,-0.4611803683261096,-1.0541133558496056
185,1.1717246368852245,0.1872648761779893,-0.3311766102216806,-0.7562457528305305,-0.6786443599977382
186,0.6243632277859998,0.24026624565698693,0.18716563839642308,-0.6382195990287619,-1.1479806048125742
187,-0.6224044262733454,0.45227172357303624,0.5111295437827393,-0.9922980604340679,-0.6786443599977382
188,2.9354447328716153,0.028260767740996406,-0.7199332966852555,-0.6382195990287619,-0.8663788579236719
189,2.9658537000437946,0.028260767740996406,-0.7199332966852555,-0.6382195990287619,-0.8663788579236719
190,2.448901258116749,0.45227172357303624,-0.525554953453468,-0.22512806072257227,-0.9602461068866388
191,0.07700181868677514,0.3462689846149822,1.6773996031734697,-0.22512806072257227,-0.5847771110347696
192,2.41849229094457,0.08126213721999404,-0.2015910480671547,-0.2841411376234566,-0.8663788579236719
193,-0.561586491928987,-0.18374471017505295,-0.2015910480671547,-0.6382195990287619,-0.6786443599977382
194,-0.561586491928987,-0.18374471017505295,-0.2015910480671547,-0.6382195990287619,-0.6786443599977382
195,2.236038487911495,0.028260767740996406,-0.3959693912989421,-0.6972326759296462,-0.9602461068866388
196,0.25945562171985004,0.028260767740996406,0.9646790113235786,-0.4021672914252252,-0.20930811518290215
197,-0.5919954591011661,0.7172785709680244,-1.3030683263806235,1.8403296308083772,-0.30317536414586904
198,1.4149963742626577,-2.3037994893351934,1.6773996031734697,1.132172707997766,2.41897485578018
199,-0.47035959041244957,-1.0317666218390737,1.288642916709892,-1.3463765218393735,0.9170988723727053
200,-0.6832223606177036,0.10776282195949284,-0.5903477345307295,0.955133477295113,-0.11544086621993362
201,2.996262667215974,0.39927035409403866,-1.7566177939214629,2.194408092213683,-1.0541133558496056
202,0.07700181868677514,-0.6872577202255893,0.316751200550949,0.7780942465924606,-0.8663788579236719
203,-0.22708785303501636,-0.3427488186120458,0.18716563839642308,-0.6382195990287619,-1.1479806048125742
204,-0.28790578737937467,-0.316248133872547,0.18716563839642308,-0.5792065221278776,-1.1479806048125742
205,-0.561586491928987,1.4062963741950525,-0.7199332966852555,0.660068092790692,0.3538953785949024
206,-0.561586491928987,1.4062963741950525,-0.7199332966852555,0.660068092790692,0.3538953785949024
207,2.236038487911495,-0.2632467643935494,-0.13679826698989028,-0.7562457528305305,-1.0541133558496056
208,1.4758143086070161,-0.07774197121699884,-0.5903477345307295,0.06993732378184937,-0.9602461068866388
209,-0.8352671964785994,0.6642772014890268,-0.007212704835364363,1.3092119387004189,0.07229363170600012
210,-0.8352671964785994,-0.4752522423095399,-0.07200548591262876,1.1911857848986502,1.8557713620023772
211,0.4723183919251041,0.05476145248049522,0.25195841947368747,-0.5792065221278776,-0.3970426131088359
212,-0.9569030651673159,0.6642772014890268,-0.6551405156079939,0.06993732378184937,-0.20930811518290215
213,0.5635452934416415,-0.4487515575700411,-0.07200548591262876,-1.3463765218393735,-0.30317536414586904
214,-0.16626991869065808,0.3462689846149822,-0.46076217237620365,0.30598963138538604,-0.5847771110347696
215,2.266447455083674,0.3462689846149822,0.18716563839642308,0.6010550158898077,0.07229363170600012
216,0.07700181868677514,-0.2897474491330482,-1.1086899831488333,-0.520193445226994,0.5416298765208362
217,-0.16626991869065808,-0.02474060173800122,0.316751200550949,-0.6382195990287619,-1.241847853775541
218,-0.07504301717412061,-0.5547542965280363,0.5111295437827393,-0.6972326759296462,-0.6786443599977382
219,2.9658537000437946,-0.10424265595649766,-0.07200548591262876,-0.3431542145243409,-0.8663788579236719
220,0.3506825232363875,-0.18374471017505295,0.18716563839642308,-0.4021672914252252,-0.9602461068866388
221,0.7764080636468956,-0.5547542965280363,-1.0438972020715718,-0.520193445226994,-0.9602461068866388
222,-1.1089479010282117,-0.7932604591835845,0.7055078870145267,-0.3431542145243409,-0.8663788579236719
223,-0.561586491928987,0.7437792557075232,-0.2015910480671547,-0.3431542145243409,-0.3970426131088359
224,0.25945562171985004,0.37276966935448097,-0.007212704835364363,-0.520193445226994,-0.021573617256966753
225,0.5027273590972833,-0.316248133872547,0.3815439816282134,-0.4611803683261096,0.07229363170600012
226,1.0500887681965079,-0.18374471017505295,-1.7566177939214629,5.617166552464972,-0.8663788579236719
227,-0.7136313277898828,0.8762826794050173,0.5111295437827393,-0.16611498382168793,-0.5847771110347696
228,0.5027273590972833,-0.316248133872547,0.3815439816282134,-0.4611803683261096,0.07229363170600012
229,-0.28790578737937467,0.05476145248049522,0.9646790113235786,-0.9332849835331836,0.5416298765208362
230,1.8103129475009867,-2.1447953808981417,1.4830212599416823,-0.22512806072257227,1.6680368640764418
231,0.07700181868677514,-0.2632467643935494,0.3815439816282134,-0.8152588297314148,-0.49090986207180276
232,0.3506825232363875,0.6642772014890268,0.18716563839642308,0.2469765544845017,-0.772511608960705
233,-0.28790578737937467,0.05476145248049522,0.9646790113235786,-0.9332849835331836,0.5416298765208362
234,-0.28790578737937467,0.05476145248049522,0.057580076241897156,-0.6382195990287619,-1.335715102738508
235,-0.2574968202071955,0.0017600830014975941,0.3815439816282134,-0.4611803683261096,-1.335715102738508
236,-0.2574968202071955,0.0017600830014975941,0.3815439816282134,-0.4611803683261096,-1.335715102738508
237,-0.22708785303501636,0.0017600830014975941,0.3815439816282134,-0.4611803683261096,-1.1479806048125742
238,-0.2574968202071955,0.0017600830014975941,0.3815439816282134,-0.4611803683261096,-1.335715102738508
239,-0.28790578737937467,0.05476145248049522,0.057580076241897156,-0.6382195990287619,-1.335715102738508
240,0.4723183919251041,0.1872648761779893,-2.015788918230515,2.5484865536189893,-1.0541133558496056
241,-0.6832223606177036,1.326794319976556,-1.1086899831488333,0.30598963138538604,0.4477626275578693
242,1.9015398490175242,-0.5812549812675352,-1.497446669612411,-0.9922980604340679,-0.5847771110347696
243,-0.6832223606177036,1.7508052758086547,-1.5622394506896755,1.0731596310968816,-1.1479806048125742
244,-0.6832223606177036,1.7508052758086547,-1.5622394506896755,1.0731596310968816,-1.1479806048125742
245,-0.7136313277898828,0.8232813099260197,1.9365707274825215,1.7813165539074929,-0.49090986207180276
246,0.13781975303113345,0.05476145248049522,0.4463367627054749,-0.8152588297314148,-0.8663788579236719
247,0.8068170308190747,-0.23674607965405056,-0.7199332966852555,-1.228350368037605,-1.0541133558496056
248,-0.22708785303501636,-0.316248133872547,0.25195841947368747,-1.0513111373349522,-0.5847771110347696
249,-0.7136313277898828,0.8232813099260197,1.9365707274825215,1.7813165539074929,-0.49090986207180276
250,-0.28790578737937467,0.9292840488840738,-0.5903477345307295,0.7190811696915763,-0.3970426131088359
251,-0.3791326888959121,0.24026624565698693,1.029471792400843,0.2469765544845017,-0.49090986207180276
252,-0.774449262134241,0.9822854183630714,-0.9143116399170458,-0.7562457528305305,0.07229363170600012
253,1.2021336040574038,-0.4487515575700411,-0.525554953453468,-0.4021672914252252,-0.8663788579236719
254,-0.3791326888959121,0.24026624565698693,1.029471792400843,0.2469765544845017,-0.49090986207180276
255,2.2056295207393157,0.0017600830014975941,-0.3311766102216806,-0.520193445226994,-1.0541133558496056
256,-1.0177209995116743,0.6642772014890268,-0.5903477345307295,-0.22512806072257227,-1.1479806048125742
257,0.2898645888920292,0.028260767740996406,1.1590573545553688,0.06993732378184937,-1.1479806048125742
258,-0.04463405000194146,0.028260767740996406,-1.627032231766937,3.5517088609340215,-0.9602461068866388
259,-0.4095416560680913,1.5387997978926053,0.316751200550949,0.8371073234933449,0.07229363170600012
260,-0.04463405000194146,-0.2632467643935494,-0.13679826698989028,-0.04808883001991929,-1.0541133558496056
261,0.6243632277859998,-0.5812549812675352,0.25195841947368747,-0.3431542145243409,-0.9602461068866388
262,-0.34872372172373295,-0.5282536117885375,0.18716563839642308,-0.520193445226994,-0.3970426131088359
263,0.07700181868677514,-0.23674607965405056,-0.2015910480671547,0.06993732378184937,-1.0541133558496056
264,-0.5919954591011661,1.6713032215900994,-1.497446669612411,1.2501988617995345,0.4477626275578693
265,-1.1089479010282117,0.028260767740996406,-0.7199332966852555,0.36500270828627035,-0.20930811518290215
266,0.44190942475292494,1.85680801476665,1.87177794640526,0.36500270828627035,-0.5847771110347696
267,-0.28790578737937467,0.29326761513598454,0.25195841947368747,1.1911857848986502,2.2312403578542463
268,-0.5919954591011661,1.035286787842069,2.4549129761006254,1.486251169403072,-0.9602461068866388
269,-0.7136313277898828,1.5122991131531065,-0.2015910480671547,1.8403296308083772,-0.30317536414586904
270,0.44190942475292494,-0.13074334069599647,0.316751200550949,0.06993732378184937,0.26002812963193384
271,-0.7136313277898828,1.5122991131531065,-0.2015910480671547,1.8403296308083772,-0.30317536414586904
272,0.5635452934416415,1.3797956894555536,-0.5903477345307295,0.7190811696915763,-0.30317536414586904
273,-0.2574968202071955,0.31976829987548333,-0.007212704835364363,-0.10710190692080361,-0.9602461068866388
274,1.445405341434837,1.2737929504975583,0.4463367627054749,0.660068092790692,-0.9602461068866388
275,0.44190942475292494,-0.13074334069599647,0.316751200550949,0.06993732378184937,0.26002812963193384
276,-0.5919954591011661,1.035286787842069,2.4549129761006254,1.486251169403072,-0.9602461068866388
277,-0.7136313277898828,1.5122991131531065,-0.2015910480671547,1.8403296308083772,-0.30317536414586904
278,-1.0177209995116743,0.45227172357303624,-0.525554953453468,0.955133477295113,2.043505859928311
279,0.016183884342416837,1.2472922657580594,0.4463367627054749,0.660068092790692,0.07229363170600012
280,-0.8352671964785994,0.9822854183630714,-1.2382755453033591,0.955133477295113,-1.0541133558496056
281,-1.1089479010282117,0.24026624565698693,-0.3959693912989421,2.489473476718105,-0.49090986207180276
282,0.19863768737549173,0.1872648761779893,0.316751200550949,-0.520193445226994,-1.241847853775541
